Index,Lat,Lon,Alt (MSL),Alt (HAE),jamind,SVs Used,Fix type (GPS) valid,Fix type (GPS),UTC,GPS time,noise (GPS),DGPS,HDOP,PDOP
4365,53.13194000,49.98736917,970.700,964.400,11.0,8,Yes,3D,23:09:12.000 02/02/2026,2404:169770.000,56,No,1.1,2.0
4366,53.13179883,49.98770117,969.100,962.800,10.6,8,Yes,3D,23:09:13.000 02/02/2026,2404:169771.000,56,No,1.1,2.0
4367,53.13165667,49.98804883,969.800,963.500,10.6,8,Yes,3D,23:09:14.000 02/02/2026,2404:169772.000,56,No,1.0,1.8
4368,53.13150883,49.98839317,970.800,964.500,11.0,8,Yes,3D,23:09:15.000 02/02/2026,2404:169773.000,56,No,1.0,1.8
4369,53.13135833,49.98871517,970.400,964.100,10.6,8,Yes,3D,23:09:16.000 02/02/2026,2404:169774.000,56,No,1.1,2.0
4370,53.13120500,49.98903483,970.000,963.700,11.4,8,Yes,3D,23:09:17.000 02/02/2026,2404:169775.000,56,No,1.1,2.0
4371,53.13104867,49.98934883,969.100,962.800,11.4,8,Yes,3D,23:09:18.000 02/02/2026,2404:169776.000,56,No,1.1,2.0
4372,53.13088750,49.98966217,967.600,961.300,10.2,8,Yes,3D,23:09:19.000 02/02/2026,2404:169777.000,56,No,1.1,2.0
4373,53.13072283,49.98997150,966.400,960.100,11.4,8,Yes,3D,23:09:20.000 02/02/2026,2404:169778.000,56,No,1.1,2.0
4374,53.13055683,49.99027583,966.200,959.900,10.6,8,Yes,3D,23:09:21.000 02/02/2026,2404:169779.000,56,No,1.1,2.0
4375,53.13038717,49.99058033,965.200,958.900,10.6,8,Yes,3D,23:09:22.000 02/02/2026,2404:169780.000,56,No,1.1,2.0
4376,53.13021650,49.99087900,964.600,958.300,11.0,8,Yes,3D,23:09:23.000 02/02/2026,2404:169781.000,56,No,1.1,2.0
4377,53.13004217,49.99117600,963.800,957.400,11.0,8,Yes,3D,23:09:24.000 02/02/2026,2404:169782.000,56,No,1.1,2.0
4378,53.12986900,49.99146617,963.200,956.800,11.0,8,Yes,3D,23:09:25.000 02/02/2026,2404:169783.000,56,No,1.1,2.0
4379,53.12969633,49.99177617,964.800,958.400,10.2,8,Yes,3D,23:09:26.000 02/02/2026,2404:169784.000,56,No,1.0,1.8
4380,53.12951900,49.99208300,966.600,960.200,11.0,8,Yes,3D,23:09:27.000 02/02/2026,2404:169785.000,56,No,1.0,1.8
4381,53.12933967,49.99238817,968.300,961.900,10.6,8,Yes,3D,23:09:28.000 02/02/2026,2404:169786.000,56,No,1.0,1.8
4382,53.12916033,49.99268650,970.000,963.600,11.0,8,Yes,3D,23:09:29.000 02/02/2026,2404:169787.000,56,No,1.0,1.8
4383,53.12897867,49.99297167,971.200,964.800,11.0,8,Yes,3D,23:09:30.000 02/02/2026,2404:169788.000,56,No,1.0,1.8
4384,53.12879483,49.99325517,972.800,966.400,10.2,8,Yes,3D,23:09:31.000 02/02/2026,2404:169789.000,56,No,1.0,1.8
4385,53.12860833,49.99353183,974.700,968.300,11.8,8,Yes,3D,23:09:32.000 02/02/2026,2404:169790.000,56,No,1.0,1.8
4386,53.12841833,49.99380650,976.100,969.700,10.6,8,Yes,3D,23:09:33.000 02/02/2026,2404:169791.000,56,No,1.0,1.8
4387,53.12822617,49.99407800,977.200,970.800,11.0,8,Yes,3D,23:09:34.000 02/02/2026,2404:169792.000,56,No,1.0,1.8
4388,53.12802917,49.99434417,978.800,972.400,11.0,8,Yes,3D,23:09:35.000 02/02/2026,2404:169793.000,56,No,1.0,1.8
4389,53.12783133,49.99460250,980.600,974.200,11.0,8,Yes,3D,23:09:36.000 02/02/2026,2404:169794.000,56,No,1.0,1.8
4390,53.12763100,49.99485583,982.400,976.000,10.2,8,Yes,3D,23:09:37.000 02/02/2026,2404:169795.000,56,No,1.0,1.8
4391,53.12742950,49.99510833,984.100,977.700,10.6,8,Yes,3D,23:09:38.000 02/02/2026,2404:169796.000,56,No,1.0,1.8
4392,53.12722817,49.99535633,985.900,979.500,10.6,8,Yes,3D,23:09:39.000 02/02/2026,2404:169797.000,56,No,1.0,1.8
4393,53.12702417,49.99560200,986.800,980.400,10.6,8,Yes,3D,23:09:40.000 02/02/2026,2404:169798.000,56,No,1.0,1.8
4394,53.12681483,49.99583533,987.700,981.300,10.2,8,Yes,3D,23:09:41.000 02/02/2026,2404:169799.000,56,No,1.0,1.8
4395,53.12660517,49.99606667,988.700,982.300,11.0,8,Yes,3D,23:09:42.000 02/02/2026,2404:169800.000,56,No,1.0,1.8
4396,53.12639450,49.99629017,989.600,983.200,11.4,8,Yes,3D,23:09:43.000 02/02/2026,2404:169801.000,56,No,1.0,1.8
4397,53.12618250,49.99650817,990.100,983.700,10.6,8,Yes,3D,23:09:44.000 02/02/2026,2404:169802.000,56,No,1.0,1.8
4398,53.12596900,49.99672117,990.600,984.200,11.0,8,Yes,3D,23:09:45.000 02/02/2026,2404:169803.000,56,No,1.0,1.8
4399,53.12575583,49.99692833,991.300,984.900,10.6,8,Yes,3D,23:09:46.000 02/02/2026,2404:169804.000,56,No,1.0,1.8
4400,53.12553683,49.99713067,992.100,985.700,11.8,8,Yes,3D,23:09:47.000 02/02/2026,2404:169805.000,56,No,1.0,1.8
4401,53.12531717,49.99732800,992.800,986.400,11.4,8,Yes,3D,23:09:48.000 02/02/2026,2404:169806.000,56,No,1.0,1.8
4402,53.12509683,49.99751967,993.600,987.200,11.0,8,Yes,3D,23:09:49.000 02/02/2026,2404:169807.000,56,No,1.0,1.8
4403,53.12487117,49.99770333,993.800,987.400,10.2,8,Yes,3D,23:09:50.000 02/02/2026,2404:169808.000,56,No,1.0,1.8
4404,53.12464433,49.99788200,994.000,987.600,10.6,8,Yes,3D,23:09:51.000 02/02/2026,2404:169809.000,56,No,1.0,1.8
4405,53.12442050,49.99805517,995.000,988.600,11.0,8,Yes,3D,23:09:52.000 02/02/2026,2404:169810.000,56,No,1.0,1.8
4406,53.12419533,49.99822583,995.400,989.000,11.0,8,Yes,3D,23:09:53.000 02/02/2026,2404:169811.000,56,No,1.0,1.8
4407,53.12396433,49.99839167,996.100,989.700,11.0,8,Yes,3D,23:09:54.000 02/02/2026,2404:169812.000,56,No,1.0,1.8
4408,53.12373517,49.99854850,996.800,990.400,11.0,8,Yes,3D,23:09:55.000 02/02/2026,2404:169813.000,56,No,1.0,1.8
4409,53.12350400,49.99870133,996.900,990.500,10.6,8,Yes,3D,23:09:56.000 02/02/2026,2404:169814.000,56,No,1.0,1.8
4410,53.12327100,49.99884883,996.900,990.500,11.0,8,Yes,3D,23:09:57.000 02/02/2026,2404:169815.000,56,No,1.0,1.8
4411,53.12303967,49.99898967,997.700,991.300,10.6,8,Yes,3D,23:09:58.000 02/02/2026,2404:169816.000,56,No,1.0,1.8
4412,53.12280383,49.99912650,998.100,991.700,10.6,8,Yes,3D,23:09:59.000 02/02/2026,2404:169817.000,56,No,1.0,1.8
4413,53.12256483,49.99925983,998.200,991.800,11.4,8,Yes,3D,23:10:00.000 02/02/2026,2404:169818.000,56,No,1.0,1.8
4414,53.12232467,49.99938733,998.700,992.300,10.2,8,Yes,3D,23:10:01.000 02/02/2026,2404:169819.000,56,No,1.0,1.8
4415,53.12208700,49.99950567,998.900,992.500,10.6,8,Yes,3D,23:10:02.000 02/02/2026,2404:169820.000,56,No,1.0,1.8
4416,53.12184750,49.99962117,998.700,992.300,10.6,8,Yes,3D,23:10:03.000 02/02/2026,2404:169821.000,56,No,1.0,1.8
4417,53.12160450,49.99973017,998.900,992.500,11.0,8,Yes,3D,23:10:04.000 02/02/2026,2404:169822.000,56,No,1.0,1.8
4418,53.12136333,49.99983250,999.300,992.900,10.6,8,Yes,3D,23:10:05.000 02/02/2026,2404:169823.000,56,No,1.0,1.8
4419,53.12112117,49.99993200,998.900,992.500,11.0,8,Yes,3D,23:10:06.000 02/02/2026,2404:169824.000,56,No,1.0,1.8
4420,53.12087817,50.00002533,998.900,992.500,11.0,8,Yes,3D,23:10:07.000 02/02/2026,2404:169825.000,56,No,1.0,1.8
4421,53.12063433,50.00011317,999.000,992.600,10.6,8,Yes,3D,23:10:08.000 02/02/2026,2404:169826.000,56,No,1.0,1.8
4422,53.12039167,50.00019383,999.300,992.900,10.6,8,Yes,3D,23:10:09.000 02/02/2026,2404:169827.000,56,No,1.0,1.8
4423,53.12014467,50.00026600,999.600,993.200,11.0,8,Yes,3D,23:10:10.000 02/02/2026,2404:169828.000,56,No,1.0,1.8
4424,53.11989850,50.00033400,999.100,992.700,11.4,8,Yes,3D,23:10:11.000 02/02/2026,2404:169829.000,56,No,1.0,1.8
4425,53.11965183,50.00039883,999.700,993.300,10.6,8,Yes,3D,23:10:12.000 02/02/2026,2404:169830.000,56,No,1.0,1.8
4426,53.11940483,50.00045767,999.800,993.400,10.6,8,Yes,3D,23:10:13.000 02/02/2026,2404:169831.000,56,No,1.0,1.8
4427,53.11915733,50.00050917,1000.000,993.600,10.6,8,Yes,3D,23:10:14.000 02/02/2026,2404:169832.000,56,No,1.0,1.8
4428,53.11890967,50.00055650,1000.100,993.700,10.6,8,Yes,3D,23:10:15.000 02/02/2026,2404:169833.000,56,No,1.0,1.8
4429,53.11866267,50.00059617,1000.500,994.100,11.8,8,Yes,3D,23:10:16.000 02/02/2026,2404:169834.000,56,No,1.0,1.8
4430,53.11841433,50.00063217,1001.100,994.700,10.6,8,Yes,3D,23:10:17.000 02/02/2026,2404:169835.000,56,No,1.0,1.8
4431,53.11816783,50.00066050,1001.400,995.000,11.4,8,Yes,3D,23:10:18.000 02/02/2026,2404:169836.000,56,No,1.0,1.8
4432,53.11791867,50.00068267,1001.600,995.200,11.4,8,Yes,3D,23:10:19.000 02/02/2026,2404:169837.000,56,No,1.0,1.8
4433,53.11766933,50.00069933,1001.700,995.300,11.0,8,Yes,3D,23:10:20.000 02/02/2026,2404:169838.000,56,No,1.0,1.8
4434,53.11741967,50.00071000,1001.800,995.400,11.0,8,Yes,3D,23:10:21.000 02/02/2026,2404:169839.000,56,No,1.0,1.8
4435,53.11717000,50.00071483,1001.900,995.500,10.6,8,Yes,3D,23:10:22.000 02/02/2026,2404:169840.000,56,No,1.0,1.8
4436,53.11692050,50.00071533,1001.800,995.400,11.0,8,Yes,3D,23:10:23.000 02/02/2026,2404:169841.000,56,No,1.0,1.8
4437,53.11667300,50.00070983,1001.500,995.100,11.4,8,Yes,3D,23:10:24.000 02/02/2026,2404:169842.000,56,No,1.0,1.8
4438,53.11642200,50.00069550,1002.100,995.700,11.0,8,Yes,3D,23:10:25.000 02/02/2026,2404:169843.000,56,No,1.0,1.8
4439,53.11617350,50.00067667,1002.400,996.000,10.6,8,Yes,3D,23:10:26.000 02/02/2026,2404:169844.000,56,No,1.0,1.8
4440,53.11592567,50.00065400,1002.900,996.500,11.0,8,Yes,3D,23:10:27.000 02/02/2026,2404:169845.000,56,No,1.0,1.8
4441,53.11567917,50.00062667,1002.800,996.400,11.0,8,Yes,3D,23:10:28.000 02/02/2026,2404:169846.000,56,No,1.0,1.8
4442,53.11543400,50.00059117,1002.600,996.200,11.0,8,Yes,3D,23:10:29.000 02/02/2026,2404:169847.000,56,No,1.0,1.8
4443,53.11518267,50.00053883,1004.500,998.100,11.0,8,Yes,3D,23:10:30.000 02/02/2026,2404:169848.000,56,No,1.0,2.0
4444,53.11493833,50.00049200,1004.300,997.900,11.0,8,Yes,3D,23:10:31.000 02/02/2026,2404:169849.000,56,No,1.0,1.8
4445,53.11469050,50.00043783,1004.800,998.400,11.0,8,Yes,3D,23:10:32.000 02/02/2026,2404:169850.000,56,No,1.0,1.8
4446,53.11444417,50.00037800,1005.100,998.700,11.0,8,Yes,3D,23:10:33.000 02/02/2026,2404:169851.000,56,No,1.0,1.8
4447,53.11419883,50.00031333,1005.400,999.000,11.0,8,Yes,3D,23:10:34.000 02/02/2026,2404:169852.000,56,No,1.0,1.8
4448,53.11395367,50.00024300,1005.600,999.200,11.0,8,Yes,3D,23:10:35.000 02/02/2026,2404:169853.000,56,No,1.0,1.8
4449,53.11370717,50.00016283,1006.100,999.700,11.0,8,Yes,3D,23:10:36.000 02/02/2026,2404:169854.000,56,No,1.0,1.8
4450,53.11346333,50.00008117,1006.400,1000.000,10.2,8,Yes,3D,23:10:37.000 02/02/2026,2404:169855.000,56,No,1.0,1.8
4451,53.11321983,49.99999367,1006.000,999.600,11.4,8,Yes,3D,23:10:38.000 02/02/2026,2404:169856.000,56,No,1.0,1.8
4452,53.11297750,49.99990150,1006.000,999.600,10.6,8,Yes,3D,23:10:39.000 02/02/2026,2404:169857.000,56,No,1.0,1.8
4453,53.11273667,49.99980383,1005.600,999.200,10.2,8,Yes,3D,23:10:40.000 02/02/2026,2404:169858.000,56,No,1.0,1.8
4454,53.11249550,49.99969717,1005.900,999.500,10.6,8,Yes,3D,23:10:41.000 02/02/2026,2404:169859.000,56,No,1.0,1.8
4455,53.11225433,49.99958767,1005.900,999.500,10.6,8,Yes,3D,23:10:42.000 02/02/2026,2404:169860.000,56,No,1.0,1.8
4456,53.11201383,49.99947233,1005.900,999.500,10.6,8,Yes,3D,23:10:43.000 02/02/2026,2404:169861.000,56,No,1.0,1.8
4457,53.11177433,49.99935167,1005.900,999.500,10.6,8,Yes,3D,23:10:44.000 02/02/2026,2404:169862.000,56,No,1.0,1.8
4458,53.11153800,49.99922667,1005.600,999.200,11.0,8,Yes,3D,23:10:45.000 02/02/2026,2404:169863.000,56,No,1.0,1.8
4459,53.11130283,49.99909567,1005.700,999.300,10.6,8,Yes,3D,23:10:46.000 02/02/2026,2404:169864.000,56,No,1.0,1.8
4460,53.11106650,49.99895867,1005.700,999.300,11.4,8,Yes,3D,23:10:47.000 02/02/2026,2404:169865.000,56,No,1.0,1.8
4461,53.11083383,49.99881933,1005.600,999.200,10.6,8,Yes,3D,23:10:48.000 02/02/2026,2404:169866.000,56,No,1.0,1.8
4462,53.11060333,49.99867217,1005.800,999.400,11.0,8,Yes,3D,23:10:49.000 02/02/2026,2404:169867.000,56,No,1.0,1.8
4463,53.11037033,49.99852033,1006.200,999.800,11.0,8,Yes,3D,23:10:50.000 02/02/2026,2404:169868.000,56,No,1.0,1.8
4464,53.11014000,49.99836083,1006.800,1000.400,12.2,8,Yes,3D,23:10:51.000 02/02/2026,2404:169869.000,56,No,1.0,1.8
4465,53.10990950,49.99819917,1006.600,1000.200,10.2,8,Yes,3D,23:10:52.000 02/02/2026,2404:169870.000,56,No,1.0,1.8
4466,53.10968400,49.99802800,1007.000,1000.600,11.4,8,Yes,3D,23:10:53.000 02/02/2026,2404:169871.000,56,No,1.0,1.8
4467,53.10945467,49.99785500,1006.800,1000.400,10.6,8,Yes,3D,23:10:54.000 02/02/2026,2404:169872.000,57,No,1.0,1.8
4468,53.10922883,49.99767767,1006.600,1000.200,11.0,8,Yes,3D,23:10:55.000 02/02/2026,2404:169873.000,57,No,1.0,1.8
4469,53.10900467,49.99749450,1006.900,1000.500,10.6,8,Yes,3D,23:10:56.000 02/02/2026,2404:169874.000,57,No,1.0,1.8
4470,53.10878200,49.99730650,1006.600,1000.200,10.6,8,Yes,3D,23:10:57.000 02/02/2026,2404:169875.000,56,No,1.0,1.8
4471,53.10856067,49.99711417,1006.700,1000.300,10.6,8,Yes,3D,23:10:58.000 02/02/2026,2404:169876.000,56,No,1.0,1.8
4472,53.10834200,49.99691133,1007.000,1000.600,11.0,8,Yes,3D,23:10:59.000 02/02/2026,2404:169877.000,56,No,1.0,1.8
4473,53.10812250,49.99670467,1006.500,1000.100,10.6,8,Yes,3D,23:11:00.000 02/02/2026,2404:169878.000,56,No,1.0,1.8
4474,53.10790617,49.99649333,1005.700,999.300,10.2,8,Yes,3D,23:11:01.000 02/02/2026,2404:169879.000,56,No,1.0,1.8
4475,53.10769300,49.99627867,1005.500,999.100,11.4,8,Yes,3D,23:11:02.000 02/02/2026,2404:169880.000,56,No,1.0,1.8
4476,53.10747950,49.99606133,1005.800,999.400,11.4,8,Yes,3D,23:11:03.000 02/02/2026,2404:169881.000,56,No,1.0,1.8
4477,53.10726750,49.99583633,1005.000,998.600,11.0,8,Yes,3D,23:11:04.000 02/02/2026,2404:169882.000,56,No,1.0,1.8
4478,53.10705650,49.99560500,1004.800,998.400,11.0,8,Yes,3D,23:11:05.000 02/02/2026,2404:169883.000,56,No,1.0,1.8
4479,53.10685033,49.99537417,1004.300,997.900,11.0,8,Yes,3D,23:11:06.000 02/02/2026,2404:169884.000,56,No,1.0,1.8
4480,53.10664933,49.99513467,1003.900,997.500,11.0,8,Yes,3D,23:11:07.000 02/02/2026,2404:169885.000,56,No,1.0,1.8
4481,53.10645033,49.99489050,1003.600,997.200,11.0,8,Yes,3D,23:11:08.000 02/02/2026,2404:169886.000,56,No,1.0,1.8
4482,53.10625117,49.99464300,1003.500,997.100,11.0,8,Yes,3D,23:11:09.000 02/02/2026,2404:169887.000,56,No,1.0,1.8
4483,53.10605217,49.99438833,1003.500,997.100,11.0,8,Yes,3D,23:11:10.000 02/02/2026,2404:169888.000,56,No,1.0,1.8
4484,53.10585517,49.99412783,1003.200,996.800,11.0,8,Yes,3D,23:11:11.000 02/02/2026,2404:169889.000,56,No,1.0,1.8
4485,53.10565983,49.99386617,1003.000,996.600,10.6,8,Yes,3D,23:11:12.000 02/02/2026,2404:169890.000,56,No,1.0,1.8
4486,53.10546717,49.99359517,1002.900,996.500,11.4,8,Yes,3D,23:11:13.000 02/02/2026,2404:169891.000,56,No,1.0,1.8
4487,53.10527500,49.99332100,1003.400,997.000,11.0,8,Yes,3D,23:11:14.000 02/02/2026,2404:169892.000,56,No,1.0,1.8
4488,53.10508583,49.99304367,1003.400,997.000,11.0,8,Yes,3D,23:11:15.000 02/02/2026,2404:169893.000,56,No,1.0,1.8
4489,53.10490200,49.99276317,1003.500,997.100,11.0,8,Yes,3D,23:11:16.000 02/02/2026,2404:169894.000,56,No,1.0,1.8
4490,53.10471583,49.99247917,1003.200,996.800,11.0,8,Yes,3D,23:11:17.000 02/02/2026,2404:169895.000,56,No,1.0,1.8
4491,53.10453717,49.99219100,1003.300,996.900,10.6,8,Yes,3D,23:11:18.000 02/02/2026,2404:169896.000,56,No,1.0,1.8
4492,53.10436033,49.99189950,1003.100,996.700,11.0,8,Yes,3D,23:11:19.000 02/02/2026,2404:169897.000,56,No,1.0,1.8
4493,53.10418617,49.99160400,1003.000,996.600,11.8,8,Yes,3D,23:11:20.000 02/02/2026,2404:169898.000,56,No,1.0,1.8
4494,53.10401417,49.99130367,1002.600,996.200,10.6,8,Yes,3D,23:11:21.000 02/02/2026,2404:169899.000,56,No,1.0,1.8
4495,53.10384433,49.99099783,1002.500,996.100,11.0,8,Yes,3D,23:11:22.000 02/02/2026,2404:169900.000,56,No,1.0,1.8
4496,53.10367600,49.99068800,1002.700,996.300,10.2,8,Yes,3D,23:11:23.000 02/02/2026,2404:169901.000,56,No,1.0,1.8
4497,53.10351067,49.99037583,1002.600,996.200,11.0,8,Yes,3D,23:11:24.000 02/02/2026,2404:169902.000,56,No,1.0,1.8
4498,53.10334767,49.99005983,1003.000,996.600,11.0,8,Yes,3D,23:11:25.000 02/02/2026,2404:169903.000,56,No,1.0,1.8
4499,53.10318733,49.98974017,1003.000,996.600,11.0,8,Yes,3D,23:11:26.000 02/02/2026,2404:169904.000,56,No,1.0,1.8
4500,53.10303083,49.98941617,1003.200,996.800,9.8,8,Yes,3D,23:11:27.000 02/02/2026,2404:169905.000,56,No,1.0,1.8
4501,53.10287700,49.98908867,1003.100,996.700,10.6,8,Yes,3D,23:11:28.000 02/02/2026,2404:169906.000,56,No,1.0,1.8
4502,53.10274117,49.98875000,1001.300,994.900,11.0,8,Yes,3D,23:11:29.000 02/02/2026,2404:169907.000,56,No,1.4,2.2
4503,53.10260533,49.98839600,1001.600,995.200,11.0,8,Yes,3D,23:11:30.000 02/02/2026,2404:169908.000,56,No,1.4,2.3
4504,53.10258183,49.98768817,1046.900,1040.500,11.4,8,Yes,3D,23:11:31.000 02/02/2026,2404:169909.000,56,No,1.9,2.6
4505,53.10251883,49.98709683,1076.800,1070.400,11.0,8,Yes,3D,23:11:32.000 02/02/2026,2404:169910.000,56,No,1.9,2.6
4506,53.10243450,49.98657183,1097.800,1091.400,11.4,8,Yes,3D,23:11:33.000 02/02/2026,2404:169911.000,56,No,1.9,2.6
4507,53.10233850,49.98608867,1113.000,1106.600,10.6,8,Yes,3D,23:11:34.000 02/02/2026,2404:169912.000,56,No,1.9,2.6
4508,53.10223567,49.98563167,1124.400,1118.000,11.0,8,Yes,3D,23:11:35.000 02/02/2026,2404:169913.000,56,No,1.9,2.6
4509,53.10212950,49.98519233,1133.100,1126.700,11.0,8,Yes,3D,23:11:36.000 02/02/2026,2404:169914.000,56,No,1.9,2.6
4510,53.10202150,49.98476483,1139.900,1133.500,10.2,8,Yes,3D,23:11:37.000 02/02/2026,2404:169915.000,56,No,1.9,2.6
4511,53.10191300,49.98434700,1145.000,1138.600,10.2,8,Yes,3D,23:11:38.000 02/02/2026,2404:169916.000,56,No,1.9,2.6
4512,53.10180700,49.98393533,1149.100,1142.700,10.6,8,Yes,3D,23:11:39.000 02/02/2026,2404:169917.000,56,No,1.9,2.6
4513,53.10170050,49.98352400,1152.000,1145.600,10.6,8,Yes,3D,23:11:40.000 02/02/2026,2404:169918.000,56,No,1.9,2.6
4514,53.10191667,49.98329633,1148.800,1142.400,11.0,8,Yes,3D,23:11:41.000 02/02/2026,2404:169919.000,56,No,2.4,3.7
4515,53.10202233,49.98300683,1145.300,1138.900,11.4,8,Yes,3D,23:11:42.000 02/02/2026,2404:169920.000,56,No,2.4,3.7
4516,53.10207050,49.98268250,1141.700,1135.300,11.0,8,Yes,3D,23:11:43.000 02/02/2026,2404:169921.000,56,No,2.4,3.7
4517,53.10209900,49.98234617,1137.900,1131.500,11.0,8,Yes,3D,23:11:44.000 02/02/2026,2404:169922.000,56,No,2.4,3.7
4518,53.10208667,49.98198500,1133.700,1127.300,11.0,8,Yes,3D,23:11:45.000 02/02/2026,2404:169923.000,56,No,2.4,3.7
4519,53.10206483,49.98161133,1130.300,1123.900,11.8,8,Yes,3D,23:11:46.000 02/02/2026,2404:169924.000,56,No,2.4,3.7
4520,53.10203350,49.98123450,1125.900,1119.500,11.0,8,Yes,3D,23:11:47.000 02/02/2026,2404:169925.000,56,No,2.4,3.7
4521,53.10199700,49.98084700,1121.400,1115.000,11.0,8,Yes,3D,23:11:48.000 02/02/2026,2404:169926.000,56,No,2.4,3.7
4522,53.10195333,49.98045900,1117.300,1110.900,11.4,8,Yes,3D,23:11:49.000 02/02/2026,2404:169927.000,56,No,2.4,3.7
4523,53.10190833,49.98006317,1113.300,1106.900,12.2,8,Yes,3D,23:11:50.000 02/02/2026,2404:169928.000,56,No,2.4,3.7
4524,53.10186067,49.97967017,1109.400,1103.000,11.0,8,Yes,3D,23:11:51.000 02/02/2026,2404:169929.000,56,No,2.4,3.7
4525,53.10156600,49.97963250,1161.900,1155.500,11.0,8,Yes,3D,23:11:52.000 02/02/2026,2404:169930.000,56,No,1.4,2.5
4526,53.10134967,49.97945800,1197.600,1191.200,11.4,8,Yes,3D,23:11:53.000 02/02/2026,2404:169931.000,56,No,1.4,2.5
4527,53.10117300,49.97922500,1221.600,1215.200,10.2,8,Yes,3D,23:11:54.000 02/02/2026,2404:169932.000,56,No,1.4,2.4
4528,53.10102300,49.97894633,1240.200,1233.800,11.0,8,Yes,3D,23:11:55.000 02/02/2026,2404:169933.000,56,No,1.4,2.4
4529,53.10089900,49.97863867,1253.600,1247.200,11.4,8,Yes,3D,23:11:56.000 02/02/2026,2404:169934.000,56,No,1.4,2.4
4530,53.10078417,49.97830733,1264.300,1257.900,11.0,8,Yes,3D,23:11:57.000 02/02/2026,2404:169935.000,56,No,1.4,2.4
4531,53.10043367,49.97806300,1296.700,1290.300,11.4,8,Yes,3D,23:11:58.000 02/02/2026,2404:169936.000,56,No,1.0,2.0
4532,53.10018350,49.97776350,1317.600,1311.200,10.2,8,Yes,3D,23:11:59.000 02/02/2026,2404:169937.000,56,No,1.0,2.0
4533,53.10001117,49.97741833,1327.500,1321.100,10.6,8,Yes,3D,23:12:00.000 02/02/2026,2404:169938.000,56,No,1.0,2.0
4534,53.09989500,49.97705367,1334.800,1328.400,11.4,8,Yes,3D,23:12:01.000 02/02/2026,2404:169939.000,56,No,1.2,2.1
4535,53.09980300,49.97667183,1342.600,1336.200,11.8,8,Yes,3D,23:12:02.000 02/02/2026,2404:169940.000,56,No,1.2,2.3
4536,53.09972483,49.97628150,1348.800,1342.400,11.0,8,Yes,3D,23:12:03.000 02/02/2026,2404:169941.000,56,No,1.2,2.3
4537,53.09965317,49.97588450,1352.000,1345.600,11.8,8,Yes,3D,23:12:04.000 02/02/2026,2404:169942.000,56,No,1.2,2.3
4538,53.09951917,49.97543000,1345.400,1339.000,11.8,8,Yes,3D,23:12:05.000 02/02/2026,2404:169943.000,56,No,1.1,5.8
4539,53.09941000,49.97498033,1339.600,1333.200,11.0,8,Yes,3D,23:12:06.000 02/02/2026,2404:169944.000,56,No,1.1,5.8
4540,53.09931783,49.97453200,1332.400,1326.000,11.4,8,Yes,3D,23:12:07.000 02/02/2026,2404:169945.000,56,No,1.1,5.8
4541,53.09924333,49.97409117,1325.800,1319.400,10.6,8,Yes,3D,23:12:08.000 02/02/2026,2404:169946.000,56,No,1.1,5.8
4542,,,,,10.6,0,No,,23:12:09.000 02/02/2026,2404:169947.000,56,No,100.0,100.0
4543,53.09916733,49.97329167,1305.700,1299.300,11.4,8,Yes,3D,23:12:10.000 02/02/2026,2404:169948.000,56,No,1.0,1.8
4544,53.09912233,49.97289383,1272.700,1266.300,11.8,8,Yes,3D,23:12:11.000 02/02/2026,2404:169949.000,56,No,1.0,1.8
4545,53.09908483,49.97243533,1264.200,1257.800,11.4,8,Yes,3D,23:12:12.000 02/02/2026,2404:169950.000,56,No,1.0,2.0
4546,53.09906050,49.97202567,1231.600,1225.200,11.8,8,Yes,3D,23:12:13.000 02/02/2026,2404:169951.000,56,No,1.0,1.8
4547,53.09904050,49.97161133,1204.000,1197.600,10.2,8,Yes,3D,23:12:14.000 02/02/2026,2404:169952.000,56,No,1.0,1.8
4548,53.09902717,49.97119650,1180.800,1174.400,11.0,8,Yes,3D,23:12:15.000 02/02/2026,2404:169953.000,56,No,1.0,1.8
4549,53.09902300,49.97078067,1159.700,1153.300,11.0,8,Yes,3D,23:12:16.000 02/02/2026,2404:169954.000,56,No,1.0,1.8
4550,53.09902233,49.97036283,1141.700,1135.300,10.2,8,Yes,3D,23:12:17.000 02/02/2026,2404:169955.000,56,No,1.0,1.8
4551,53.09902867,49.96994500,1126.300,1119.900,10.6,8,Yes,3D,23:12:18.000 02/02/2026,2404:169956.000,56,No,1.0,1.8
4552,53.09903933,49.96952800,1113.300,1106.900,10.6,8,Yes,3D,23:12:19.000 02/02/2026,2404:169957.000,56,No,1.0,1.8
4553,53.09905417,49.96910833,1104.100,1097.700,11.4,8,Yes,3D,23:12:20.000 02/02/2026,2404:169958.000,56,No,1.0,2.2
4554,53.09907250,49.96868850,1096.300,1089.900,11.4,8,Yes,3D,23:12:21.000 02/02/2026,2404:169959.000,56,No,1.0,2.2
4555,53.09907700,49.96826583,1089.000,1082.600,11.4,8,Yes,3D,23:12:22.000 02/02/2026,2404:169960.000,56,No,1.0,2.2
4556,53.09908600,49.96784400,1082.400,1076.000,11.0,8,Yes,3D,23:12:23.000 02/02/2026,2404:169961.000,56,No,1.0,2.2
4557,53.09910050,49.96742083,1077.000,1070.600,11.4,8,Yes,3D,23:12:24.000 02/02/2026,2404:169962.000,56,No,1.0,2.2
